"Cx"	"Cy"	"Dx"	"Dy"	"Vx"	"Vy"	"Dxy"	"Vxy"	"Hxy"
510323.488	6787457.870	-11.857	-7.985	-0.541	-0.364	14.295	0.652	236.042
510323.488	6787557.870	-12.468	-9.148	-0.569	-0.417	15.464	0.706	233.732
510323.488	6787657.870	-13.649	-10.503	-0.623	-0.479	17.223	0.786	232.421
510323.488	6787757.870	-13.988	-11.150	-0.638	-0.509	17.888	0.816	231.442
510323.488	6787857.870	-14.217	-11.732	-0.649	-0.535	18.433	0.841	230.471
510323.488	6787957.870	-15.337	-12.603	-0.700	-0.575	19.850	0.906	230.589
510323.488	6788057.870	-16.209	-13.259	-0.740	-0.605	20.941	0.956	230.716
510323.488	6788157.870	-17.205	-13.485	-0.785	-0.615	21.860	0.998	231.912
510323.488	6788257.870	-17.754	-14.114	-0.810	-0.644	22.681	1.035	231.517
510323.488	6788357.870	-17.905	-14.626	-0.817	-0.667	23.120	1.055	230.756
510323.488	6788457.870	-17.795	-15.028	-0.812	-0.686	23.291	1.063	229.819
510323.488	6788557.870	-17.804	-15.749	-0.812	-0.719	23.770	1.085	228.504
510323.488	6788657.870	-17.523	-16.601	-0.800	-0.758	24.138	1.101	226.547
510323.488	6788757.870	-17.159	-17.016	-0.783	-0.776	24.166	1.103	225.239
510323.488	6788857.870	-16.805	-17.207	-0.767	-0.785	24.051	1.097	224.323
510323.488	6788957.870	-16.061	-17.478	-0.733	-0.798	23.736	1.083	222.580
510323.488	6789057.870	-15.625	-18.472	-0.713	-0.843	24.194	1.104	220.227
510323.488	6789157.870	-14.954	-18.098	-0.682	-0.826	23.477	1.071	219.566
510323.488	6789257.870	-14.732	-19.225	-0.672	-0.877	24.221	1.105	217.464
510323.488	6789357.870	-14.009	-20.057	-0.639	-0.915	24.465	1.116	214.932
510323.488	6789457.870	-13.602	-20.166	-0.621	-0.920	24.325	1.110	214.000
510323.488	6789557.870	-12.655	-20.305	-0.577	-0.927	23.926	1.092	211.934
510323.488	6789657.870	-11.994	-19.928	-0.547	-0.909	23.259	1.061	211.041
510323.488	6789757.870	-11.017	-20.834	-0.503	-0.951	23.568	1.075	207.870
510323.488	6789857.870	-10.229	-21.654	-0.467	-0.988	23.948	1.093	205.286
510323.488	6789957.870	-9.393	-22.213	-0.429	-1.014	24.117	1.100	202.923
510323.488	6790057.870	-7.766	-21.870	-0.354	-0.998	23.208	1.059	199.549
510323.488	6790157.870	-6.751	-23.539	-0.308	-1.074	24.488	1.117	196.002
510323.488	6790257.870	-5.218	-24.381	-0.238	-1.113	24.933	1.138	192.079
510323.488	6790357.870	-4.484	-24.815	-0.205	-1.132	25.217	1.151	190.243
510323.488	6790457.870	-3.774	-25.388	-0.172	-1.158	25.667	1.171	188.454
510423.488	6783157.870	2.395	-1.983	0.109	-0.090	3.109	0.142	129.618
510423.488	6783257.870	1.645	-2.164	0.075	-0.099	2.718	0.124	142.753
510423.488	6783357.870	0.835	-2.953	0.038	-0.135	3.069	0.140	164.212
510423.488	6783457.870	0.555	-2.023	0.025	-0.092	2.098	0.096	164.667
510423.488	6783557.870	0.772	-2.296	0.035	-0.105	2.422	0.111	161.405
510423.488	6783657.870	0.179	-2.412	0.008	-0.110	2.419	0.110	175.755
510423.488	6783757.870	0.307	-3.087	0.014	-0.141	3.102	0.142	174.325
510423.488	6783857.870	0.034	-2.567	0.002	-0.117	2.567	0.117	179.246
510423.488	6783957.870	0.050	-2.554	0.002	-0.117	2.555	0.117	178.868
510423.488	6784057.870	-0.589	-0.787	-0.027	-0.036	0.984	0.045	216.817
510423.488	6784157.870	-0.762	-0.494	-0.035	-0.023	0.908	0.041	237.016
510423.488	6784257.870	0.252	-2.513	0.011	-0.115	2.526	0.115	174.278
510423.488	6784357.870	0.142	-2.605	0.006	-0.119	2.609	0.119	176.873
510423.488	6784457.870	0.501	-3.043	0.023	-0.139	3.084	0.141	170.647
510423.488	6784557.870	0.421	-3.064	0.019	-0.140	3.092	0.141	172.174
510423.488	6784657.870	0.805	-2.623	0.037	-0.120	2.744	0.125	162.940
510423.488	6784757.870	0.678	-2.349	0.031	-0.107	2.445	0.112	163.895
510423.488	6784857.870	1.154	-2.760	0.053	-0.126	2.991	0.136	157.310
510423.488	6784957.870	1.484	-2.606	0.068	-0.119	2.999	0.137	150.340
510423.488	6785057.870	2.264	-2.284	0.103	-0.104	3.216	0.147	135.245
510423.488	6785157.870	2.538	-2.671	0.116	-0.122	3.685	0.168	136.455
510423.488	6785257.870	2.776	-2.808	0.127	-0.128	3.948	0.180	135.332
510423.488	6786457.870	2.453	-1.080	0.112	-0.049	2.680	0.122	113.763
510423.488	6786557.870	1.137	-1.525	0.052	-0.070	1.902	0.087	143.304
510423.488	6786657.870	0.822	-1.028	0.037	-0.047	1.316	0.060	141.352
510423.488	6786757.870	0.630	-1.126	0.029	-0.051	1.291	0.059	150.788
510423.488	6786857.870	-0.175	-1.260	-0.008	-0.057	1.272	0.058	187.911
510423.488	6786957.870	-2.663	-2.492	-0.122	-0.114	3.647	0.166	226.903
510423.488	6787057.870	-5.184	-2.707	-0.237	-0.124	5.848	0.267	242.428
510423.488	6787157.870	-6.721	-3.895	-0.307	-0.178	7.768	0.354	239.906
510423.488	6787257.870	-9.136	-4.743	-0.417	-0.216	10.294	0.470	242.564
510423.488	6787357.870	-10.324	-5.849	-0.471	-0.267	11.865	0.541	240.467
510423.488	6787457.870	-11.152	-7.603	-0.509	-0.347	13.497	0.616	235.717
510423.488	6787557.870	-11.260	-8.525	-0.514	-0.389	14.123	0.644	232.871
510423.488	6787657.870	-12.409	-9.570	-0.566	-0.437	15.671	0.715	232.360
510423.488	6787757.870	-13.389	-10.483	-0.611	-0.478	17.005	0.776	231.939
510423.488	6787857.870	-13.783	-10.901	-0.629	-0.497	17.573	0.802	231.660
510423.488	6787957.870	-14.315	-12.086	-0.653	-0.551	18.735	0.855	229.826
510423.488	6788057.870	-15.641	-12.734	-0.714	-0.581	20.169	0.920	230.849
510423.488	6788157.870	-15.959	-13.180	-0.728	-0.601	20.698	0.944	230.448
510423.488	6788257.870	-17.230	-13.934	-0.786	-0.636	22.159	1.011	231.036
510423.488	6788357.870	-17.796	-14.749	-0.812	-0.673	23.114	1.055	230.348
510423.488	6788457.870	-17.322	-15.085	-0.790	-0.688	22.970	1.048	228.948
510423.488	6788557.870	-17.352	-15.650	-0.792	-0.714	23.367	1.066	227.951
510423.488	6788657.870	-16.729	-16.398	-0.763	-0.748	23.425	1.069	225.573
510423.488	6788757.870	-16.708	-17.299	-0.762	-0.789	24.050	1.097	224.005
510423.488	6788857.870	-16.240	-17.616	-0.741	-0.804	23.960	1.093	222.671
510423.488	6788957.870	-16.003	-18.099	-0.730	-0.826	24.159	1.102	221.483
510423.488	6789057.870	-15.494	-18.346	-0.707	-0.837	24.013	1.096	220.182
510423.488	6789157.870	-14.284	-18.926	-0.652	-0.864	23.712	1.082	217.042
510423.488	6789257.870	-13.990	-20.045	-0.638	-0.915	24.445	1.115	214.913
510423.488	6789357.870	-13.622	-20.554	-0.622	-0.938	24.658	1.125	213.534
510423.488	6789457.870	-12.965	-20.831	-0.592	-0.951	24.536	1.120	211.898
510423.488	6789557.870	-12.167	-21.278	-0.555	-0.971	24.511	1.118	209.762
510423.488	6789657.870	-11.189	-21.879	-0.511	-0.998	24.574	1.121	207.087
510423.488	6789757.870	-10.684	-22.144	-0.488	-1.010	24.587	1.122	205.757
510423.488	6789857.870	-9.836	-23.126	-0.449	-1.055	25.131	1.147	203.040
510423.488	6789957.870	-8.507	-23.133	-0.388	-1.056	24.647	1.125	200.191
510423.488	6790057.870	-7.746	-23.756	-0.353	-1.084	24.987	1.140	198.058
510423.488	6790157.870	-6.852	-24.850	-0.313	-1.134	25.777	1.176	195.416
510423.488	6790257.870	-6.356	-26.638	-0.290	-1.216	27.386	1.250	193.419
510523.488	6783157.870	2.199	-2.329	0.100	-0.106	3.203	0.146	136.651
510523.488	6783257.870	1.316	-2.552	0.060	-0.116	2.871	0.131	152.714
510523.488	6783357.870	0.938	-2.227	0.043	-0.102	2.416	0.110	157.160
510523.488	6783457.870	0.938	-1.530	0.043	-0.070	1.794	0.082	148.477
510523.488	6783557.870	0.655	-3.053	0.030	-0.139	3.123	0.142	167.883
510523.488	6783657.870	0.256	-3.400	0.012	-0.155	3.409	0.156	175.691
510523.488	6783757.870	0.354	-2.545	0.016	-0.116	2.570	0.117	172.075
510523.488	6783857.870	0.343	-2.576	0.016	-0.118	2.599	0.119	172.406
510523.488	6783957.870	0.071	-2.618	0.003	-0.119	2.619	0.120	178.449
510523.488	6784057.870	0.570	-2.507	0.026	-0.114	2.571	0.117	167.194
510523.488	6784157.870	0.196	-2.500	0.009	-0.114	2.508	0.114	175.509
510523.488	6784257.870	0.280	-2.657	0.013	-0.121	2.671	0.122	173.994
510523.488	6784357.870	0.562	-2.816	0.026	-0.128	2.871	0.131	168.719
510523.488	6784457.870	0.991	-2.547	0.045	-0.116	2.733	0.125	158.740
510523.488	6784557.870	0.566	-2.688	0.026	-0.123	2.747	0.125	168.118
510523.488	6784657.870	0.896	-2.760	0.041	-0.126	2.902	0.132	162.006
510523.488	6784757.870	1.188	-2.762	0.054	-0.126	3.007	0.137	156.733
510523.488	6784857.870	1.083	-2.474	0.049	-0.113	2.701	0.123	156.360
510523.488	6784957.870	1.592	-2.501	0.073	-0.114	2.965	0.135	147.523
510523.488	6785057.870	2.304	-2.293	0.105	-0.105	3.250	0.148	134.871
510523.488	6785157.870	2.040	-2.201	0.093	-0.100	3.001	0.137	137.168
510523.488	6785257.870	2.674	-2.218	0.122	-0.101	3.474	0.159	129.672
510523.488	6786557.870	1.977	-0.572	0.090	-0.026	2.058	0.094	106.150
510523.488	6786657.870	1.507	-0.374	0.069	-0.017	1.552	0.071	103.934
510523.488	6786757.870	0.562	-1.197	0.026	-0.055	1.322	0.060	154.836
510523.488	6786857.870	0.370	-1.141	0.017	-0.052	1.199	0.055	162.006
510523.488	6786957.870	-1.599	-2.404	-0.073	-0.110	2.887	0.132	213.628
510523.488	6787057.870	-3.461	-2.693	-0.158	-0.123	4.385	0.200	232.112
510523.488	6787157.870	-5.624	-3.538	-0.257	-0.161	6.644	0.303	237.829
510523.488	6787257.870	-6.941	-3.989	-0.317	-0.182	8.005	0.365	240.115
510523.488	6787357.870	-8.596	-5.081	-0.392	-0.232	9.985	0.456	239.416
510523.488	6787457.870	-8.866	-6.801	-0.405	-0.310	11.174	0.510	232.506
510523.488	6787557.870	-11.035	-7.766	-0.504	-0.354	13.494	0.616	234.864
510523.488	6787657.870	-12.183	-8.269	-0.556	-0.377	14.724	0.672	235.834
510523.488	6787757.870	-13.642	-9.921	-0.623	-0.453	16.868	0.770	233.975
510523.488	6787857.870	-13.577	-10.236	-0.620	-0.467	17.003	0.776	232.986
510523.488	6787957.870	-13.899	-10.975	-0.634	-0.501	17.710	0.808	231.703
510523.488	6788057.870	-14.521	-11.813	-0.663	-0.539	18.719	0.854	230.872
510523.488	6788157.870	-15.376	-12.783	-0.702	-0.583	19.996	0.912	230.260
510523.488	6788257.870	-15.834	-13.479	-0.723	-0.615	20.794	0.949	229.593
510523.488	6788357.870	-16.264	-14.139	-0.742	-0.645	21.551	0.983	228.998
510523.488	6788457.870	-16.234	-14.892	-0.741	-0.680	22.030	1.005	227.470
510523.488	6788557.870	-16.209	-15.640	-0.740	-0.714	22.524	1.028	226.024
510523.488	6788657.870	-16.064	-16.431	-0.733	-0.750	22.979	1.049	224.352
510523.488	6788757.870	-15.522	-17.046	-0.708	-0.778	23.055	1.052	222.321
510523.488	6788857.870	-15.612	-18.341	-0.712	-0.837	24.086	1.099	220.405
510523.488	6788957.870	-15.303	-18.569	-0.698	-0.847	24.062	1.098	219.493
510523.488	6789057.870	-14.753	-18.802	-0.673	-0.858	23.899	1.091	218.119
510523.488	6789157.870	-13.737	-19.502	-0.627	-0.890	23.854	1.088	215.160
510523.488	6789257.870	-13.888	-19.587	-0.634	-0.894	24.011	1.096	215.338
510523.488	6789357.870	-12.663	-20.827	-0.578	-0.950	24.374	1.112	211.300
510523.488	6789457.870	-12.190	-21.349	-0.556	-0.974	24.584	1.122	209.726
510523.488	6789557.870	-11.103	-22.764	-0.507	-1.039	25.328	1.156	206.001
510523.488	6789657.870	-10.441	-22.456	-0.476	-1.025	24.765	1.130	204.935
510523.488	6789757.870	-10.041	-22.761	-0.458	-1.039	24.878	1.135	203.804
510523.488	6789857.870	-8.530	-23.446	-0.389	-1.070	24.950	1.138	199.992
510523.488	6789957.870	-7.882	-23.844	-0.360	-1.088	25.113	1.146	198.292
510523.488	6790057.870	-6.652	-24.799	-0.304	-1.132	25.676	1.172	195.016
510623.488	6783157.870	2.514	-2.306	0.115	-0.105	3.411	0.156	132.533
510623.488	6783257.870	2.169	-1.943	0.099	-0.089	2.912	0.133	131.851
510623.488	6783357.870	1.880	-1.671	0.086	-0.076	2.515	0.115	131.640
510623.488	6783457.870	1.743	-1.016	0.080	-0.046	2.018	0.092	120.230
510623.488	6783557.870	0.555	-3.079	0.025	-0.141	3.129	0.143	169.777
510623.488	6783657.870	0.770	-2.582	0.035	-0.118	2.694	0.123	163.402
510623.488	6783757.870	0.656	-2.576	0.030	-0.118	2.658	0.121	165.711
510623.488	6783857.870	0.260	-2.726	0.012	-0.124	2.739	0.125	174.555
510623.488	6783957.870	0.317	-2.498	0.014	-0.114	2.518	0.115	172.764
510623.488	6784057.870	0.421	-2.404	0.019	-0.110	2.441	0.111	170.065
510623.488	6784157.870	0.387	-2.448	0.018	-0.112	2.479	0.113	171.028
510623.488	6784257.870	0.049	-0.178	0.002	-0.008	0.185	0.008	164.499
510623.488	6784357.870	0.386	-2.345	0.018	-0.107	2.376	0.108	170.649
510623.488	6784457.870	0.509	-2.250	0.023	-0.103	2.307	0.105	167.247
510623.488	6784557.870	0.491	-2.235	0.022	-0.102	2.288	0.104	167.596
510623.488	6784657.870	0.772	-2.375	0.035	-0.108	2.497	0.114	161.999
510623.488	6784757.870	1.004	-2.563	0.046	-0.117	2.752	0.126	158.597
510623.488	6784857.870	1.652	-2.750	0.075	-0.125	3.208	0.146	148.997
510623.488	6784957.870	1.547	-2.395	0.071	-0.109	2.851	0.130	147.150
510623.488	6785057.870	2.151	-2.507	0.098	-0.114	3.303	0.151	139.371
510623.488	6785157.870	2.194	-2.081	0.100	-0.095	3.024	0.138	133.477
510623.488	6786557.870	1.296	-0.606	0.059	-0.028	1.431	0.065	115.071
510623.488	6786657.870	1.805	-1.490	0.082	-0.068	2.340	0.107	129.542
510623.488	6786757.870	0.182	-0.865	0.008	-0.039	0.884	0.040	168.126
510623.488	6786857.870	0.534	-1.961	0.024	-0.089	2.032	0.093	164.779
510623.488	6786957.870	-0.880	-2.522	-0.040	-0.115	2.671	0.122	199.240
510623.488	6787057.870	-2.826	-2.737	-0.129	-0.125	3.934	0.180	225.913
510623.488	6787157.870	-4.565	-2.668	-0.208	-0.122	5.288	0.241	239.694
510623.488	6787257.870	-6.566	-4.092	-0.300	-0.187	7.737	0.353	238.067
510623.488	6787357.870	-7.062	-5.115	-0.322	-0.233	8.720	0.398	234.082
510623.488	6787457.870	-8.436	-6.254	-0.385	-0.285	10.501	0.479	233.450
510623.488	6787557.870	-9.807	-7.130	-0.448	-0.325	12.125	0.553	233.982
510623.488	6787657.870	-10.662	-7.492	-0.487	-0.342	13.031	0.595	234.907
510623.488	6787757.870	-11.982	-8.402	-0.547	-0.383	14.635	0.668	234.960
510623.488	6787857.870	-13.007	-9.776	-0.594	-0.446	16.271	0.742	233.073
510623.488	6787957.870	-13.622	-9.913	-0.622	-0.452	16.848	0.769	233.955
510623.488	6788057.870	-14.311	-11.043	-0.653	-0.504	18.076	0.825	232.344
510623.488	6788157.870	-14.877	-12.507	-0.679	-0.571	19.436	0.887	229.947
510623.488	6788257.870	-14.998	-13.081	-0.684	-0.597	19.901	0.908	228.907
510623.488	6788357.870	-15.286	-13.765	-0.698	-0.628	20.570	0.939	227.998
510623.488	6788457.870	-15.563	-14.895	-0.710	-0.680	21.542	0.983	226.257
510623.488	6788557.870	-15.873	-15.621	-0.724	-0.713	22.271	1.016	225.459
510623.488	6788657.870	-15.637	-16.519	-0.714	-0.754	22.746	1.038	223.429
510623.488	6788757.870	-15.161	-17.020	-0.692	-0.777	22.793	1.040	221.694
510623.488	6788857.870	-14.972	-17.755	-0.683	-0.810	23.224	1.060	220.140
510623.488	6788957.870	-14.648	-18.927	-0.668	-0.864	23.933	1.092	217.736
510623.488	6789057.870	-14.232	-19.216	-0.649	-0.877	23.912	1.091	216.524
510623.488	6789157.870	-14.080	-19.448	-0.642	-0.887	24.010	1.096	215.903
510623.488	6789257.870	-12.321	-20.436	-0.562	-0.932	23.863	1.089	211.088
510623.488	6789357.870	-12.174	-20.868	-0.555	-0.952	24.159	1.102	210.258
510623.488	6789457.870	-11.057	-21.766	-0.505	-0.993	24.414	1.114	206.931
510623.488	6789557.870	-10.495	-22.217	-0.479	-1.014	24.571	1.121	205.284
510623.488	6789657.870	-9.820	-22.837	-0.448	-1.042	24.859	1.134	203.268
510623.488	6789757.870	-8.788	-23.876	-0.401	-1.090	25.442	1.161	200.207
510623.488	6789857.870	-7.965	-24.156	-0.363	-1.102	25.435	1.161	198.249
510623.488	6789957.870	-7.149	-25.293	-0.326	-1.154	26.284	1.199	195.782
510723.488	6783157.870	2.420	-2.502	0.110	-0.114	3.481	0.159	135.951
510723.488	6783257.870	-0.602	-3.727	-0.027	-0.170	3.775	0.172	189.175
510723.488	6783357.870	1.342	-2.166	0.061	-0.099	2.548	0.116	148.220
510723.488	6783457.870	1.669	-1.504	0.076	-0.069	2.246	0.103	132.016
510723.488	6783557.870	0.747	-2.832	0.034	-0.129	2.929	0.134	165.219
510723.488	6783657.870	0.683	-2.689	0.031	-0.123	2.774	0.127	165.753
510723.488	6783757.870	0.671	-1.975	0.031	-0.090	2.086	0.095	161.237
510723.488	6783857.870	0.747	-2.430	0.034	-0.111	2.542	0.116	162.902
510723.488	6783957.870	0.789	-2.473	0.036	-0.113	2.595	0.118	162.310
510723.488	6784057.870	0.669	-2.512	0.031	-0.115	2.599	0.119	165.078
510723.488	6784157.870	0.439	-2.786	0.020	-0.127	2.820	0.129	171.047
510723.488	6784257.870	0.580	-2.378	0.026	-0.108	2.447	0.112	166.280
510723.488	6784357.870	0.581	-2.429	0.027	-0.111	2.497	0.114	166.547
510723.488	6784457.870	0.638	-2.513	0.029	-0.115	2.593	0.118	165.745
510723.488	6784557.870	0.767	-2.111	0.035	-0.096	2.246	0.102	160.034
510723.488	6784657.870	1.068	-2.398	0.049	-0.109	2.625	0.120	155.997
510723.488	6784757.870	1.255	-2.035	0.057	-0.093	2.391	0.109	148.335
510723.488	6784857.870	1.111	-2.081	0.051	-0.095	2.359	0.108	151.911
510723.488	6784957.870	0.891	-2.671	0.041	-0.122	2.816	0.128	161.559
510723.488	6785057.870	2.033	-2.681	0.093	-0.122	3.364	0.154	142.828
510723.488	6785157.870	2.118	-2.286	0.097	-0.104	3.117	0.142	137.183
510723.488	6786757.870	1.170	0.180	0.053	0.008	1.184	0.054	81.276
510723.488	6786857.870	0.527	-0.629	0.024	-0.029	0.821	0.037	140.023
510723.488	6786957.870	0.001	-1.507	0.000	-0.069	1.507	0.069	179.978
510723.488	6787057.870	-1.753	-2.294	-0.080	-0.105	2.887	0.132	217.395
510723.488	6787157.870	-3.444	-2.906	-0.157	-0.133	4.506	0.206	229.842
510723.488	6787257.870	-4.599	-3.794	-0.210	-0.173	5.962	0.272	230.478
510723.488	6787357.870	-5.918	-4.294	-0.270	-0.196	7.312	0.334	234.036
510723.488	6787457.870	-7.711	-5.876	-0.352	-0.268	9.695	0.442	232.693
510723.488	6787557.870	-8.507	-6.288	-0.388	-0.287	10.579	0.483	233.528
510723.488	6787657.870	-9.849	-7.169	-0.449	-0.327	12.182	0.556	233.948
510723.488	6787757.870	-11.318	-7.749	-0.516	-0.354	13.716	0.626	235.601
510723.488	6787857.870	-12.442	-8.851	-0.568	-0.404	15.269	0.697	234.573
510723.488	6787957.870	-12.755	-9.661	-0.582	-0.441	16.001	0.730	232.859
510723.488	6788057.870	-13.016	-10.073	-0.594	-0.460	16.458	0.751	232.266
510723.488	6788157.870	-13.858	-11.468	-0.632	-0.523	17.988	0.821	230.391
510723.488	6788257.870	-13.883	-12.904	-0.633	-0.589	18.954	0.865	227.092
510723.488	6788357.870	-14.142	-13.339	-0.645	-0.609	19.441	0.887	226.675
510723.488	6788457.870	-14.619	-14.342	-0.667	-0.654	20.480	0.935	225.548
510723.488	6788557.870	-14.955	-15.388	-0.682	-0.702	21.458	0.979	224.184
510723.488	6788657.870	-14.713	-16.284	-0.671	-0.743	21.947	1.001	222.098
510723.488	6788757.870	-14.779	-16.906	-0.674	-0.771	22.455	1.025	221.158
510723.488	6788857.870	-14.235	-17.469	-0.650	-0.797	22.535	1.028	219.176
510723.488	6788957.870	-13.712	-18.421	-0.626	-0.841	22.964	1.048	216.663
510723.488	6789057.870	-13.694	-19.300	-0.625	-0.881	23.664	1.080	215.357
510723.488	6789157.870	-12.815	-19.873	-0.585	-0.907	23.646	1.079	212.817
510723.488	6789257.870	-12.087	-20.333	-0.552	-0.928	23.655	1.079	210.730
510723.488	6789357.870	-11.557	-20.781	-0.527	-0.948	23.779	1.085	209.079
510723.488	6789457.870	-10.578	-21.696	-0.483	-0.990	24.137	1.101	205.991
510723.488	6789557.870	-9.900	-22.473	-0.452	-1.025	24.557	1.121	203.774
510723.488	6789657.870	-9.131	-22.867	-0.417	-1.043	24.623	1.124	201.768
510723.488	6789757.870	-8.195	-23.918	-0.374	-1.091	25.283	1.154	198.912
510723.488	6789857.870	-7.411	-24.505	-0.338	-1.118	25.601	1.168	196.826
510823.488	6783157.870	3.124	-2.345	0.143	-0.107	3.907	0.178	126.895
510823.488	6783257.870	2.574	-1.459	0.117	-0.067	2.958	0.135	119.540
510823.488	6783357.870	2.128	-1.130	0.097	-0.052	2.410	0.110	117.970
510823.488	6783457.870	1.811	-1.242	0.083	-0.057	2.196	0.100	124.438
510823.488	6783557.870	0.964	-3.057	0.044	-0.139	3.206	0.146	162.497
510823.488	6783657.870	1.079	-2.239	0.049	-0.102	2.486	0.113	154.268
510823.488	6783757.870	0.819	-2.402	0.037	-0.110	2.538	0.116	161.166
510823.488	6783857.870	0.647	-2.386	0.030	-0.109	2.472	0.113	164.831
510823.488	6783957.870	0.823	-2.514	0.038	-0.115	2.646	0.121	161.872
510823.488	6784057.870	0.749	-2.452	0.034	-0.112	2.564	0.117	163.001
510823.488	6784157.870	0.623	-2.535	0.028	-0.116	2.611	0.119	166.187
510823.488	6784257.870	0.601	-2.413	0.027	-0.110	2.487	0.113	166.006
510823.488	6784357.870	0.660	-2.546	0.030	-0.116	2.631	0.120	165.472
510823.488	6784457.870	0.592	-2.397	0.027	-0.109	2.469	0.113	166.129
510823.488	6784557.870	0.662	-2.479	0.030	-0.113	2.566	0.117	165.050
510823.488	6784657.870	0.960	-2.296	0.044	-0.105	2.488	0.114	157.306
510823.488	6784757.870	0.970	-2.178	0.044	-0.099	2.384	0.109	156.000
510823.488	6784857.870	1.075	-2.123	0.049	-0.097	2.380	0.109	153.149
510823.488	6784957.870	1.159	-1.657	0.053	-0.076	2.023	0.092	145.023
510823.488	6785057.870	1.635	-1.832	0.075	-0.084	2.456	0.112	138.250
510823.488	6785157.870	1.443	-2.338	0.066	-0.107	2.747	0.125	148.327
510823.488	6786757.870	2.202	-0.008	0.100	-0.000	2.202	0.100	90.205
510823.488	6786857.870	0.497	-0.925	0.023	-0.042	1.050	0.048	151.727
510823.488	6786957.870	0.570	-1.916	0.026	-0.087	1.999	0.091	163.422
510823.488	6787057.870	-1.106	-2.066	-0.050	-0.094	2.343	0.107	208.161
510823.488	6787157.870	-2.792	-2.692	-0.127	-0.123	3.878	0.177	226.042
510823.488	6787257.870	-3.474	-3.574	-0.159	-0.163	4.984	0.227	224.193
510823.488	6787357.870	-4.738	-4.173	-0.216	-0.190	6.313	0.288	228.624
510823.488	6787457.870	-6.162	-4.610	-0.281	-0.210	7.695	0.351	233.198
510823.488	6787557.870	-7.129	-6.135	-0.325	-0.280	9.406	0.429	229.284
510823.488	6787657.870	-9.835	-6.246	-0.449	-0.285	11.651	0.532	237.579
510823.488	6787757.870	-10.411	-7.497	-0.475	-0.342	12.829	0.585	234.241
510823.488	6787857.870	-11.475	-7.851	-0.524	-0.358	13.903	0.634	235.621
510823.488	6787957.870	-11.408	-9.219	-0.521	-0.421	14.668	0.669	231.059
510823.488	6788057.870	-11.697	-9.668	-0.534	-0.441	15.175	0.692	230.427
510823.488	6788157.870	-12.437	-10.797	-0.568	-0.493	16.470	0.752	229.038
510823.488	6788257.870	-12.330	-12.662	-0.563	-0.578	17.674	0.806	224.238
510823.488	6788357.870	-13.220	-12.972	-0.603	-0.592	18.521	0.845	225.542
510823.488	6788457.870	-13.905	-13.836	-0.634	-0.631	19.616	0.895	225.144
510823.488	6788557.870	-14.062	-15.277	-0.642	-0.697	20.764	0.947	222.629
510823.488	6788657.870	-14.213	-16.407	-0.649	-0.749	21.707	0.991	220.901
510823.488	6788757.870	-14.070	-17.032	-0.642	-0.777	22.092	1.008	219.560
